ids, location, text
41747720,"Pasco, WA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/AxaIo0hara
1029432889,USA,"RT @SonofLiberty357: Racist Hollywood Actor Kendrick Sampson Makes Hateful Anti-White Comments at Beto O'Rourke Rally 

https://t.co/mUEvdq"
2927068465,,Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/xBsDtYpdVa via rawstory
1.05E+18,United States,RT @Sean20164889: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents pe
113423378,Disrecognized Space,RT @TwitchyTeam: Actor stumping for Beto ORourke doesnt want old white people deciding students lives  so vote Cruz? https://t.co/VSi
17081866,,"RT @SarahBurris: So much for ""Tough as Texas"" 

@TedCruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own

https"
271432057,"Austin, Texas",What would a Sen. Beto O'Rourke mean for Texas' business community? @T_I_P_R_O concerned that campaign website sing https://t.co/E2XfD8e2wT
17375134,Keene NH USA,Dana Loesch has a pretty good idea why Ted Cruz would want to skip a CNN town hall with Beto ORourke https://t.co/k1APcg871M
2837581897,,RT @thehill: Poll: Ted Cruz leads Beto O'Rourke by single digits https://t.co/QouiiSNO1T https://t.co/z3Yd0GAmiY
8.19E+17,"Houston, TX",RT @MassD: Beto ORourke May Benefit From an Unlikely Support Group: White Evangelical Women https://t.co/9JZopQz4QZ https://t.co/0pkbZPTV3v
16569647,"Florida, USA",RT @nytpolitics: How does my vote represent the little girl that I used to be? one evangelical woman said. The Republicans used to be th
9.49E+17,,RT @tedcruz: My opponent has a troubling record of voting against Texas energy interests: https://t.co/88ma2NY9qS #TXSen
8.35E+17,,"RT @TheDemCoalition: If somebody called my wife a dog and said that my daddy was in on the Kennedy assassination, I wouldnt be kissing th"
7.98E+17,,RT @ClaraJeffery: Whether or not Beto ousts Ted Cruz could be decided today: https://t.co/FKEROevh08
1.03E+18,"Texas, USA",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
8.79E+17,"North Olmsted, OH","RT @Lady_Star_Gem: ""Ted Cruz chickens out of CNN town hall with @BetoORourke wholl appear on his own.""

Dios mio, mang, it's like ""Ted"" Ra"
568394922,California/Montana,"RT @pinkk9lover: Wheres the senate judiciary committe , @SenFeinstein @SenSchumer  where are the celebrity #Liberals &amp; pink hats demanding"
299066370,Michigan ,RT @nytpolitics: How does my vote represent the little girl that I used to be? one evangelical woman said. The Republicans used to be th
18829226,Multnomah County,"@TheRickWilson 
Cracks in the foundation?
https://t.co/wzVmJjUdOt"
186103476,"Austin, TX",Jim's Soapbox: Why I can't vote for Beto O'Rourke. #WhenWeAllVote  https://t.co/ZOs26Fk4MD
633130331,Never Where You Think...,RT @thehill: Poll: Ted Cruz leads Beto O'Rourke by single digits https://t.co/QouiiSNO1T https://t.co/z3Yd0GAmiY
16871547,Roanoke Rapids.NC,RT @TwitchyTeam: Actor stumping for Beto ORourke doesnt want old white people deciding students lives  so vote Cruz? https://t.co/VSi
3205613393,"Austin, TX",Hollywood Actor Kendrick Sampson Makes Hateful Anti-White Comments at Beto O'Rourke Rally https://t.co/QiWMiUx19l via @gatewaypundit
9.24E+17,"McKinney, TX",RT @tedcruz: My opponent has a troubling record of voting against Texas energy interests: https://t.co/88ma2NY9qS #TXSen
2916844244,"Washington, USA","RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
9.39E+17,texas,RT @OOsal: Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/VZylYdRWDn
1.00E+18,"New York, NY","What do we mean when we talk about #CoerciveControl? It can be as subtle as: ""A few of their other friends who supp https://t.co/8gbpZfYrDf"
1.04E+18,,"RT @Lady_Star_Gem: ""Ted Cruz chickens out of CNN town hall with @BetoORourke wholl appear on his own.""

Dios mio, mang, it's like ""Ted"" Ra"
794230130,,RT @thehill: Poll: Ted Cruz leads Beto O'Rourke by single digits https://t.co/QouiiSNO1T https://t.co/z3Yd0GAmiY
15661262,"Houston, TX","What a little bitch.
https://t.co/0ruT1VuTAb"
8.23E+17,,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
456313298,,Hollywood Actor Kendrick Sampson Makes Hateful Anti-White Comments at Beto O'Rourke Rally https://t.co/nErziqimC1 via @gatewaypundit
7.74E+17,USA,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
410354407,,"RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
7.60E+17,"Mississippi, USA",RT @tedcruz: My opponent has a troubling record of voting against Texas energy interests: https://t.co/88ma2NY9qS #TXSen
7.96E+17,"Texas, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/Dr2SxRlOP9
7.60E+17,"Mississippi, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/ZxmcJwc4qY
2869972938,San Diego,RT @thehill: Poll: Ted Cruz leads Beto O'Rourke by single digits https://t.co/QouiiSNO1T https://t.co/z3Yd0GAmiY
19632260,"Asheville, NC",Actor stumping for Beto ORourke doesnt want old white people deciding students lives  so vote Cruz? https://t.co/nXpzwlhrn0
1.03E+18,"Minnesota, USA","RT @johnwoolf: OBLIVIOUS!
Beto O'Rourke's policies would DESTROY their future!

Actor Kendrick Sampson, Dont let these old white people d"
35291387,,RT @tedcruz: My opponent has a troubling record of voting against Texas energy interests: https://t.co/88ma2NY9qS #TXSen
7.93E+17,"Florida, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/9pzUoFR1f9
8.27E+17,America,"RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
3195852355,USA   ,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
197250180,"Mount Laurel, New Jersey",RT @JSavoly: #Evangelical #woman 'mortified' by her own #GOP voting record explains why she's now backing #BetoORourke #VoteBlue #VoteBlueT
1563256752,"Abilene, TX",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/GeNzLf4hAy
1140318085,London Canada,RT @RawStory: Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORourke https://t.co/6y0kTTtl
44832407,,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
23954327,United States,Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own - https://t.co/xCky2yYAaP
8.47E+17,"Texas, USA",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
2788398650,,Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/nPybGiATlN
290242989,,"RT @kgbt: JUST IN: CNN is hosting a town hall in McAllen ahead of the midterm Senate election in McAllen, but Republican Sen. Ted Cruz won'"
16041234,"Washington, DC",Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORourke https://t.co/6y0kTTtlCo
270663042,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/R4BuMLHwLH
8.26E+17,"Florida, USA",Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORourke: Beto ORou https://t.co/bSlsthHdzE
83899782,"Burlington, VT",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
57071502,The Emerald Empire,"RT @Lady_Star_Gem: ""Ted Cruz chickens out of CNN town hall with @BetoORourke wholl appear on his own.""

Dios mio, mang, it's like ""Ted"" Ra"
9.80E+17,"God's Country, PA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/QzSAZU7KlJ
49222344,MA/CA,"Beto ORourke @BetoORourke Supported by White Evangelical Women 

via @NYTimes https://t.co/NdVhOZdu5Y"
65109514,"Los Angeles, California, USA",Ted Cruz Just Handed Beto O'Rourke a Major Advantage in Their Tight Senate Race for No Apparent Reason https://t.co/1dwvrZLyml
2323116235,"Deep Ellum, Dallas, TX","""True to form."" 

In contrast, @BetoORourke is always willing to visit every corner of Texas - no matter its polit https://t.co/zrm6IFSHBP"
1.01E+18,,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
239212362,"Oregon, U.S.A.",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
177092966,United States,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
3082975195,"Hagerstown, MD",RT @elizabethjdias: 'I care as much about babies at the border as I do about babies in the womb.' Some white evangelical women are breaking
2561862031,,"RT @mog7546: #CRUZ CHICKENSH*T

#TedCruz chickens out of CNN town hall with #Beto ORourke -- wholl appear on his own

#MOG
#MAGA
https://"
8.25E+17,California,"RT @Top_Sergeant: #Texas #DumpCruz #VoteBeto 
Watch Richard Linklater's Anti-Ted Cruz Political Commercial https://t.co/QK40FKXYY5"
7.63E+17, ,"RT @nytimes: To Democrats nationwide, Beto O'Rourke's evangelical supporters sends a signal that there are female, religious voters who are"
8.91E+17,,RT @MichaelBerrySho: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
2328185766,"Phoenix, AZ",Evangelical woman 'mortified' by her own GOP voting record explains why she's now backing Beto O'Rourke https://t.co/LA3UKHCRwf
7.99E+17,,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1.03E+18,Rent Free in your head,RT @LeWolfCzU: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents per g
9.80E+17,"Pennsylvania, USA",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1195413222,,RT @elizabethjdias: 'I care as much about babies at the border as I do about babies in the womb.' Some white evangelical women are breaking
220556120,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/slNoNICsCA
318172686,"Wisconsin, USA ",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
3385199859,"Salem, MA","RT @Lady_Star_Gem: ""Ted Cruz chickens out of CNN town hall with @BetoORourke wholl appear on his own.""

Dios mio, mang, it's like ""Ted"" Ra"
1452332784,,"RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
9.53E+17,Indiana,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/DQNimMR3Bg
38359576,"Sadly, not London","RT @ryanbeckwith: ""A few of their other friends who support Mr. ORourke are married to men who support Mr. Cruz and have refused to let th"
8.23E+17,TX,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/24IRxhtXj2
33529092,"Texas, USA","RT @pinkk9lover: Wheres the senate judiciary committe , @SenFeinstein @SenSchumer  where are the celebrity #Liberals &amp; pink hats demanding"
610206562,San Antonio/ LF ,"RT @kgbt: JUST IN: CNN is hosting a town hall in McAllen ahead of the midterm Senate election in McAllen, but Republican Sen. Ted Cruz won'"
893185964,Massachusetts,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
35606154,"New Haven, CT",RT @AlterNet: Ted Cruz Just Handed Beto O'Rourke a Major Advantage in Their Tight Senate Race for No Apparent Reason https://t.co/PnbhgGskph
491196570,Small Island Pacific Northwest,Evangelical woman 'mortified' by her own GOP voting record explains why she's now backing Beto O'Rourke https://t.co/LRmMW34BAt
9.56E+17,,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
4170131474,"Albuquerque, NM",RT @AlterNet: Ted Cruz Just Handed Beto O'Rourke a Major Advantage in Their Tight Senate Race for No Apparent Reason https://t.co/PnbhgGskph
9.16E+17,"Genve, Suisse","RT @nytimes: To Democrats nationwide, Beto O'Rourke's evangelical supporters sends a signal that there are female, religious voters who are"
1819261,"Cuyahoga Falls, Ohio","RT @ryanbeckwith: ""A few of their other friends who support Mr. ORourke are married to men who support Mr. Cruz and have refused to let th"
8.21E+17,United States,"RT @nytimes: To Democrats nationwide, Beto O'Rourke's evangelical supporters sends a signal that there are female, religious voters who are"
9.62E+17,,RT @JudiMichels: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents per
312679420,East Coast,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
887030672,Texas,RT @OOsal: Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/VZylYdRWDn
93111391,"Minnesota, USA",Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORourke https://t.co/bWL5C6TZwP
17643749,Fact Based World,RT @rawstory: Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORour https://t.co/sT7fNUqzZ4
15182798,new york city,Via @RawStory: Evangelical woman mortified by her own GOP voting record explains why shes now backing Beto ORou https://t.co/REerdCmWrm
299228906,,RT @Angelemichelle: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
409020931,"Dallas, TX","RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
108124138,EUROPA,Beto O'Rourke May Benefit From an Unlikely Support Group: White Evangelical Women https://t.co/1D3qY1XXZX
834672494,"Fitchburg, WI",RT @MotherJones: Today is make or break day for Beto O'Rourke https://t.co/W5o5Ovjyhl https://t.co/jp8y4B0bzI
7.13E+17,,Ted Cruz Just Handed Beto O'Rourke a Major Advantage in Their Tight Senate Race for No Apparent Reason @alternet https://t.co/67tHtw4Xfo
8.06E+17,Worldwide,Beto ORourke May Benefit From an Unlikely Support Group: White EvangelicalWomen https://t.co/0DfefkSSCs https://t.co/loQ6zlQFI2
9.02E+17,"Ohio, USA",Evangelical woman 'mortified' by her own GOP voting record explains why she's now backing Beto O'Rourke https://t.co/BrGPTJJZR7
7.79E+17,UNITED STATES FOR AMERICA,"RT @Reuters: 'It's extraordinary': In Texas Senate race, Democrat Beto O'Rourke looks to make history https://t.co/eeWJEIFCKk via @ReutersT"
1955514115,Boston area,"RT @PaladinCornelia: Ted Cruz initially accepted the CNN town hall debate with Beto O'Rourke, but has now chickened out.  Beto ORourke wil"
8.31E+17,,"RT @RealJamesWoods: All the more reason to vote. Crush Beto, unless you want more Sheldon Whitehouses and Cory Bookers.   #TedCruz #VoteR"
245707306,,"RT @RealJamesWoods: All the more reason to vote. Crush Beto, unless you want more Sheldon Whitehouses and Cory Bookers.   #TedCruz #VoteR"
114043018,"New Mexico, USA","RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
2168910246,"San Antonio, Texas",RT @Nysteveo2AOLcom: Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/ofmsmjRkC0
1381166982,,"RT @nytimes: To Democrats nationwide, Beto O'Rourke's evangelical supporters sends a signal that there are female, religious voters who are"
8.45E+17,,"RT @Reuters: 'It's extraordinary': In Texas Senate race, Democrat Beto O'Rourke looks to make history https://t.co/eeWJEIFCKk via @ReutersT"
400021520,"Levide, Gotland","RT @nytimes: To Democrats nationwide, Beto O'Rourke's evangelical supporters sends a signal that there are female, religious voters who are"
69659000,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/mmxv0DhxtF
1.04E+18,"Virginia, USA","RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
1680692299,,RT @elizabethjdias: 'I care as much about babies at the border as I do about babies in the womb.' Some white evangelical women are breaking
1281620143,"Buffalo, NY",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/zfBJxXb2AH
2329506793,,"RT @GideonResnick: When I look at Cruz, I think he sees Republican politics. When I look at Beto, I think he sees vulnerable people who ne"
8.21E+17,"Arizona, USA","RT @Reuters: 'It's extraordinary': In Texas Senate race, Democrat Beto O'Rourke looks to make history https://t.co/eeWJEIFCKk via @ReutersT"
3886882694,,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
9.64E+17,"Boston, MA",Beto O'Rourke May Benefit From an Unlikely Support Group: White Evangelical Women https://t.co/im3QOfPS64
8.99E+17,,RT @deplorablewill1: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
1115137584,Maylene AL,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1.04E+18,"California, USA","RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
1.04E+18,,"RT @Reuters: 'It's extraordinary': In Texas Senate race, Democrat Beto O'Rourke looks to make history https://t.co/eeWJEIFCKk via @ReutersT"
102835795,NY | PANGEA,"RT @ryanbeckwith: ""A few of their other friends who support Mr. ORourke are married to men who support Mr. Cruz and have refused to let th"
76417907,"Little Rock, AR",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
39003675,Here,RT @TylerHuckabee: Interesting piece on how Beto ORourke is making inroads with white evangelical women  long viewed as the final frontie
1936403509,,Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/2kr0L4Ovco
9.81E+17,"London, England","RT @Reuters: 'It's extraordinary': In Texas Senate race, Democrat Beto O'Rourke looks to make history https://t.co/eeWJEIFCKk via @ReutersT"
328700027,,"RT @Eugene_Scott: I care as much about babies at the border as I do about babies in the womb. Weve been asleep. Now, weve woke up. http"
9.04E+17,"Florida, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/OhFLWalUzH
1694891072,Here,RT @mopenshaw: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents per g
3047505972,East Texas,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
7.54E+17,"Texas, USA","RT @toddgillman: Update: @TedCruz has declined CNN's invite for a live town hall, per CNN. @BetoORourke's will be from McAllen Oct. 18, wit"
635005669,,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
2583335345,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/sczvRqiA6L
18192315,United States,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
1219430186,"Not Dallas, Texas, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/eRVbON1Etm
7.47E+17,United States,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
8.82E+17,"Heart of Texas, United States",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
1114477892,,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
2767516817,Ohio USA ,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
529156492,,"""Beto ORourke May Benefit From an Unlikely Support Group: White Evangelical Women"" by ELIZABETH DIAS via NYT The N https://t.co/kgDUctYj9V"
9.60E+17,United States,"RT @THETXEMBASSY: True To Form #DemocratsAreDangerous
https://t.co/7AT4LzGL7S
Voted for $10.00 tax per barrel of oil,
HIGHlighting  O'Rour"
7.14E+17,,"More than 50,000 people streamed into a TX park to hear music legend Willie Nelson perform at a rally with Beto OR https://t.co/yS3BkYlchr"
1398589922,,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
36800230,"Walnut Creek, CA",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
7.47E+17,United States,RT @LindaSuhler: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents per
8.82E+17,"Heart of Texas, United States",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/On8bbBZTtJ
1.03E+18,,"RT @RealJamesWoods: All the more reason to vote. Crush Beto, unless you want more Sheldon Whitehouses and Cory Bookers.   #TedCruz #VoteR"
15150904,Planet A,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
344435196,"Merritt Island, FL",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/26CteFOBZd
1463184972,"Northern Tier, PA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/xReU9DL2LV
30728952,Gotham City,RT @AquilaThomas09: Ted Cruz chickens out of CNN town hall with Beto ORourke -- wholl appear on his own https://t.co/nbzsSM2W3t
9.07E+17,Central New York,RT @BigGator5: #TXSen: #Texas Sen. #TedCruz's Lead Starts To Widen (@BigGator5 Note: #GOTV Efforts Must Not Stop!!) https://t.co/wGVexRToxq
21283179,DC - Tel Aviv,RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1245293876,"Texas via LI,NY",RT @JohnAugustTexas: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
53586889,"Any Town, USA",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1463184972,"Northern Tier, PA",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
1461289364,"Texas, USA",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
7.60E+17,,RT @ZaibatsuNews: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/BQMBNrJGes #p2 #ctl htt
13139342,"Texas, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/FnH0yan2x4
415936400,USA,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
415936400,USA,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/5o9FoGIa98
93296970,"Fort Worth, Texas",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/t21G7T53A1
1.03E+18,"Illinois, USA","""Beto ORourke May Benefit From an Unlikely Support Group: White Evangelical Women"" by ELIZABETH DIAS via NYT The N https://t.co/3diy0azfXz"
9.60E+17,United States,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
2265799817,,RT @prddeplorable11: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
740271582,Lincs/Yorks border; England,RT @notComey: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own: Sen. Ted Cruz (R-TX) refused to partici
1225468423,,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
8.31E+17,Quakertown Pa.,"RT @THETXEMBASSY: True To Form #DemocratsAreDangerous
https://t.co/7AT4LzGL7S
Voted for $10.00 tax per barrel of oil,
HIGHlighting  O'Rour"
9.43E+17,"Texas, USA",RT @JohnAugustTexas: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
618318992,"Salt Lake City, UT",RT @Slate: Richard Linklater directs antiTed Cruz ad starring an old man with a foul mouth: https://t.co/BZjQ3rj3N0 https://t.co/fG0gz3aQSN
1025223829,Roberts,"""Beto ORourke May Benefit From an Unlikely Support Group: White Evangelical Women"" by ELIZABETH DIAS via NYT https://t.co/29NWNK03X4"
9.43E+17,"Texas, USA",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/2rwrk13WO0
3404611078,https://gab.ai/SassyT_Joy,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/V65s7s0gAl
56614792,,RT @FoxBusiness: Trump economic policies are winning: @tedcruz  https://t.co/DHwfciYJeM
3316534261,,RT @MissAmericaPie: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
144961838,"Queens,NY",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
15717655,"Keller, TX",I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/rUMO6V39PF
7.38E+17,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/7FVgPdki7x
311218704,"Texas, USA",RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
166603532,"New York, USA",RT @RawStory: Ted Cruz chickens out of CNN town hall with Beto ORourke  wholl appear on his own https://t.co/symUhWsp2j
1.00E+18,Virginia Beach,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/W0d41rUn8m
1351710762,,RT @KABBFOX29: Sen. Ted Cruz declines CNN invitation to town hall with Beto O'Rourke in McAllen https://t.co/ckNmb9iVPF https://t.co/JDWKAe
9.81E+17,"Indiana, USA",RT @KFrederick01: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents pe
1.00E+18,Virginia Beach,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
9.99E+17,,I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more ce https://t.co/XjdOCrxtEe
8.72E+17,No Porn No Lists ,"RT @AnnaBD20: Trump economic policies are winning: Ted Cruz told FOX Business. Our economy is booming, he added, noting that the U.S. rec"
9.41E+17,"Texas, USA","RT @THETXEMBASSY: True To Form #DemocratsAreDangerous
https://t.co/7AT4LzGL7S
Voted for $10.00 tax per barrel of oil,
HIGHlighting  O'Rour"
87862480,"Orange County, CA",RT @MissAmericaPie: I choose @tedcruz for #TXSen because hes good for Texas energy and because @betoorourke wants ME to pay 24 more cents
9.32E+17,,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
2252413165,New York,RT @tedcruz: I want to empower Texas energy producers to create jobs and prosperity. My opponent wants YOU to pay 24 more cents per gallon
3027729455,Florida,RT @KARAinFLA: Smarmy and spineless Cruz is fighting for his political life in deep red Texas against a skateboarding former punk band me
