image_id,post_caption,,#_comments,#_comments_norm,#_likes,#_likes_norm,engagement,binary,image_labels
629,weekend picnic #itsfriday ref: 4321/104,,578,0.14191014,97300,0.274936423,0.195120653,1,handbag bag shoulder bag fashion accessory beige product
630,this is new in #almostseason #trends,,281,0.068990916,79500,0.224639729,0.131250441,1,fashion model outerwear fashion sleeve jacket neck
631,hello from @othiliasimon & @heather_kemesky! it's almost season #editorial #comingsoon thank you @cassblackbird,,172,0.042229315,66500,0.187906188,0.100500064,0,fun mouth girl neck
632,new editorial |season season tailoring collection. fit for the moment #editorials #collection,,271,0.066535723,57100,0.161345013,0.104459439,0,suit clothing formal wear blazer gentleman outerwear tuxedo plaid fashion model white collar worker
633,off the shoulder season #collection #offtheshoulder,,311,0.076356494,64100,0.181124611,0.118263741,0,shoulder font product pattern paper brand
634,new editorial |season season tailoring collection. fit for the moment #editorials #collection,,350,0.085931746,72600,0.205142696,0.133616126,1,suit formal wear fashion model blazer gentleman fashion standing outerwear tuxedo white collar worker
635,new editorial |season season tailoring collection. fit for the moment. thank you @elias_sokoto_poot @charlietimms @bastianthiery @timurmedt #editorials #collection,,198,0.048612816,67200,0.189884148,0.105121349,0,hair black and white hairstyle beauty eyebrow chin monochrome photography photography forehead gentleman
636,do-it-all mondays __ do-it-all slingbacks #slingbacks #trend now available at zara.com ref: 1347/101,,613,0.150503315,74400,0.210228878,0.17439354,1,footwear shoe sandal product design product outdoor shoe beige font flip flops high heeled footwear
638,#itsfriday have a nice weekend!,,212,0.052050086,76100,0.215032495,0.11724305,0,eyewear vision care sleeve shoulder outerwear fashion sunglasses cool neck product
639,"/ i amclothing. chapter 3 ""you must not be afraid of showing your true potential"" #iamclothing by @nona238 #editorials",,164,0.040265161,47100,0.133088443,0.077394474,0,denim jeans fashion outerwear textile product sleeve shirt girl top
640,shine bright! #metallics #trends,,424,0.104100172,72400,0.204577564,0.144291129,1,fashion model clothing day dress shoulder dress fashion joint neck peach waist
641,"/ i amclothing. chapter 3 ""people closest are the ones who will always inspire you"" #iamclothing by kei @k17my #editorials",,198,0.048612816,67300,0.190166714,0.105234375,0,clothing footwear shoe fashion shoulder outerwear denim product design jeans
642,it's crochet time! this is #collection #crochet,,156,0.038301007,54100,0.152868042,0.084127821,0,yellow shoulder font picture frame brand pattern
643,"/ i amclothing. chapter 3 ""individuality means not caring about how you are perceived."" #iamclothing by emma @the_real_felina #editorials",,120,0.029462313,41800,0.118112461,0.064922372,0,fashion outerwear product gentleman long hair brand fashion design denim
644,"/ i amclothing _ chapter 3a uniqueclothing collection created in collaboration with a selected group of people from our stores. thank you all for making it possible.@kamiipanda @lvlvluchini @teeshrosa @rachael__ballard @lisa_crush @sucop01 @miri_amk @the_real_felina @k17my @nona238#iamclothing #editorials",,244,0.059906703,73300,0.207120656,0.118792284,0,fashion model jeans fashion denim shoulder shoe girl fashion design supermodel product
655,season. bloom. friday #itsfriday,,249,0.061134299,77400,0.218705849,0.124162919,0,shoulder dress fashion sitting girl gown photo shoot flower textile socialite
657,"if you do, please send your cv or portfolio to doyou@zara.com indicating #yesido and your profile.looking for #stylist and #photographer #zaracareers",,"1,184",0.29069482,45300,0.128002261,0.225617796,1,text font product logo line product area brand angle number
661,monday to friday | editorial. now in-stores and zara.com #editorials #collection. thank you @juliahafstrom11,,158,0.038792045,73000,0.206272958,0.10578441,0,white photograph black road black and white girl standing street infrastructure jacket
662,everyday | man. check more at zara.com. thank you @malthelm #collection #everyday,,228,0.055978394,58600,0.165583498,0.099820436,0,sleeve long sleeved t shirt t shirt shoulder product outerwear sweater neck jersey brand
663,new baby capsule | rock and sand. now at zara.com and in-stores #zaracapsule #collection,,575,0.141173582,129000,0.364509749,0.230508049,1,sitting shoulder joint outerwear leg shoe chair sleeve girl furniture
664,new editorial | monday to friday #editorials #collection now in-stores and zara.com. thank you @mathildebrandi,,314,0.077093052,96200,0.2718282,0.154987111,1,sitting fashion model girl fashion accessory leg fashion shoe supermodel model photo shoot
665,new baby capsule | rock and sand. now at zara.com and in-stores #zaracapsule #collection,,"1,713",0.420574515,164500,0.464820571,0.438272937,1,shoulder child joint standing t shirt girl sleeve toddler hand neck
666,monday to friday | editorial. now in-stores and zara.com #editorials #collection . thank you @juliahafstrom11,,423,0.103854653,95200,0.269002543,0.169913809,1,white fashion model fashion fashion show dress runway girl socialite supermodel trunk
667,everyday | man. check more at zara.com. thank you @malthelm #collection #everyday,,122,0.029953351,57800,0.163322973,0.0833012,0,formal wear suit blazer outerwear jacket gentleman coat overcoat tuxedo sleeve
668,new baby capsule | rock and sand. now at zara.com and in-stores #zaracapsule #collection,,857,0.210410017,93500,0.264198926,0.231925581,1,hair human hair color blond hairstyle smile forehead child hair coloring toddler happiness
669,new editorial | monday to friday #editorials #collection now in-stores and zara.com. thank you @mathildebrandi,,526,0.129143138,95000,0.268437412,0.184860847,1,car vehicle automotive design fashion family car girl executive car mid size car street
671,collection / i amclothing. chapter 2 #editorials #iamclothing #collection,,386,0.094770439,78200,0.220966375,0.145248814,1,clothing denim jeans fashion model sleeve one piece garment neck waist
672,"collection / i amclothing. chapter 2""don't be afraid of stepping out of your comfort zone"" @miri_amk #iamclothing #collection",,658,0.161551682,61700,0.174343035,0.166668223,1,photograph text gentleman brand product design advertising shoe font product stock photography
673,collection / i amclothing. chapter 2 #editorials #iamclothing #collection,,182,0.044684508,70100,0.198078553,0.106042126,0,white photograph clothing shoulder beauty outerwear sitting photo shoot girl textile
674,"collection / i amclothing. chapter 2""culture defines my own vision and how i interpret life"" @sucop01 #editorials #iamclothing #collection",,263,0.064571569,53400,0.150890082,0.099098974,0,shoulder outerwear girl brand neck
675,collection / i amclothing. chapter 2 #editorials #iamclothing #collection,,437,0.107291922,84700,0.239333145,0.160108411,1,clothing white fashion model shoulder sleeve fashion neck waist girl joint
676,"collection / i amclothing. chapter 2 ""simplicity is about staying true to who you are"" @lisa_crush #editorials #iamclothing #collection",,253,0.062116376,63600,0.179711783,0.109154539,0,shoulder sleeve outerwear fashion neck denim long hair joint pattern pattern
677,/i amclothing. chapter 2. a uniqueclothing collection driven by culture and creativity of the individual #editorials #collection #iamclothing,,303,0.07439234,62000,0.175190732,0.114711697,0,face eyebrow nose forehead eyelash eye cheek ear smile jaw
678,#newthisweek #woman #sandals now available at zara.com ref: 2630/101,,950,0.23324331,91800,0.259395309,0.24370411,1,footwear sandal shoe product design beige
679,"we are looking for kids fashion designers to join our team. if you do, please send your cv or portfolio to doyou@zara.com indicating #yesido and your profile #fashiondesigner#zara #collection",,"1,077",0.264424257,42900,0.121220684,0.207142828,1,blue text font product logo line product area brand signage
680,in support of #earthhour the lights in our store windows will remain off on march 19 from 8.30 to 9.30pm #changeforclimate,,407,0.099926344,46500,0.131393049,0.112513026,0,leaf plant grass product plant stem font
681,#monday #woman #accessories now available at zara.com ref: 4644/002,,474,0.116376136,59700,0.168691721,0.13730237,1,white product font product design brand handbag product logo label rectangle
682,#friday #woman #newthisweek #woman #swimsuit now available at zara.com ref: 0594/003,,977,0.23987233,83100,0.234812094,0.237848236,1,clothing neck active undergarment shoulder joint waist arm sleeveless shirt muscle abdomen
683,#thursday #newthisweek #woman #bomber now available at zara.com ref: 2473/609,,450,0.110483673,67600,0.191014411,0.142695968,1,jacket outerwear sleeve hoodie textile electric blue leather jacket neck top leather
684,#wednesday #newthisweek #collection now available at zara.com #clothing ref: 2432/556 #clothing ref: 2392/556,,"1,224",0.30051559,100100,0.282848262,0.293448659,1,clothing shoulder fashion model costume sleeve neck joint pattern
685,#tuesday #newthisweek #woman #bomber now available at zara.com ref: 7521/075,,422,0.103609133,67500,0.190731845,0.138458218,1,fashion model human hair color beauty model photo shoot supermodel shoulder neck blond long hair
686,"new editorial | theseason report. boudoir. check more in-stores and zara.comthank you@celine_bouly @heather_kemesky @angelpupledge",,263,0.064571569,59200,0.167278892,0.105654498,0,white clothing fashion model beauty shoulder fashion dress outerwear girl socialite
687,#collection #monday #newthisweek #woman #trench now available at zara.com ref: 0518/042,,113,0.027743678,50100,0.141565414,0.073272372,0,coat outerwear formal wear gentleman professional white coat
688,"new editorial | theseason report. rock & grunge. check more in-stores and zara.comthank you @heather_kemesky @celine_bouly",,674,0.16547999,71700,0.202599604,0.180327836,1,clothing denim jeans fashion model fashion trousers fashion design girl neck
689,"new editorial | theseason report. old & new. check more in-stores and zara.comthank you @heather_kemesky #editorials",,350,0.085931746,65200,0.184232834,0.125252181,0,jacket outerwear blazer sleeve product neck formal wear gentleman button suit
690,"new editorial | theseason report. check more in-stores and zara.comthank you @angelpupledge @celine_bouly @heather_kemesky #editorials",,439,0.107782961,68500,0.193557502,0.142092777,1,clothing dress fashion model shoulder photo shoot cocktail dress girl gown formal wear fashion design
692,#collection #weekend #newthisweek #woman #clothing now available at zara.com ref: 9598/005,,330,0.08102136,66300,0.187341057,0.123549239,0,clothing fashion model day dress shoulder model dress fashion supermodel neck photo shoot
693,"dear soho,season tokens all around our new flagship at 503 broadway#dearsoho #zara #ny",,117,0.028725755,67600,0.191014411,0.093641217,0,flower
694,"dear soho, thank you all for coming! see you at 503 broadway #dearsoho #zara",,244,0.059906703,74600,0.21079401,0.120261625,0,lampshade lighting accessory design flooring floor product pattern shoe square pattern
695,"dear soho, our flagship has bloomed. come say hi at 503 broadway. thank you mark @markcolle #dearsoho",,917,0.225141174,94600,0.267307149,0.242007564,1,flower plant flora tree floristry city house facade street window
697,#collection #thursday #newthisweek #woman #bag now available at zara.com ref: 4134/104,,"1,205",0.295850724,100100,0.282848262,0.290649739,1,bag yellow orange handbag product product product design brand shoulder bag caramel color
699,#collection #wednesday #newthisweek #woman now available at zara.com #blazer ref: 2336/782 #clothing ref: 2453/782,,306,0.075128898,72800,0.205707827,0.127360469,0,clothing blazer outerwear jacket formal wear fashion model sleeve peach coat neck
701,#collection #tuesday #newthisweek #woman #clothing now available at zara.com ref: 3666/062,,244,0.059906703,69600,0.196665725,0.114610312,0,clothing fashion model shoulder neck sleeve dress fashion woolen model pattern
702,"a collaborative design project with real people, for real people. #iamclothing is a creative collaboration of ten different girls who work at zara stores in some of the world's most vibrant and dynamic cities; bringing with them a variety of inspiration and unique experiences #editorials #collection",,187,0.045912104,49700,0.140435151,0.083721323,0,denim blue jeans outerwear textile font sleeve material t shirt pattern
703,#collection #monday #newthisweek #woman #parka now available at zara.com ref: 6840/054,,140,0.034372698,61300,0.173212772,0.089908728,0,clothing coat fashion model overcoat trench coat sleeve
704,theseason report | boys. check more in-stores and zara.com #editorials,,121,0.029707832,75300,0.212771969,0.102933487,0,clothing jeans denim suit girl outerwear fashion textile jacket fun
705,theseason report | girls. check more in-stores and zara.com #editorials,,266,0.065308127,91600,0.258830178,0.142716947,1,fashion model shoulder joint outerwear fashion girl fur sleeve long hair shoe
706,theseason report | boys. check more in-stores and zara.com #editorials,,224,0.054996317,71700,0.202599604,0.114037632,0,clothing outerwear shoulder t shirt fashion product sleeve suit jeans girl
707,"man | theseason report. new editorial now available in-stores and zara.com thank you tim dibble@tdibble13 #editorials",,251,0.061625338,48900,0.138174626,0.092245053,0,suit formal wear blazer outerwear gentleman fashion model tuxedo fashion model
708,theseason report | girls. check more in-stores and zara.com #editorials,,427,0.10483673,67800,0.191579542,0.139533855,1,product shoulder girl fashion fun
709,#collection #weekend #newthisweek #collection #ungenderedcollection now available at zara.com ref: 5644/089,,156,0.038301007,84900,0.239898276,0.118939915,0,model black and white photo shoot fashion model beauty shoulder neck sleeve supermodel photography
710,"man | theseason report. new editorial now available in-stores and zara.com thank you tim schuhmacher and elias de poot@elias_sokoto_poot #editorials",,88,0.021605696,41500,0.117264764,0.059869323,0,fashion model fashion shoulder outerwear model t shirt formal wear gentleman suit fashion design
711,"man | theseason report. new editorial now available in-stores and zara.com. thank you, tim schuhmacher #editorials",,209,0.051313528,53400,0.150890082,0.09114415,0,fashion model fashion supermodel model neck brown hair hair coloring
712,#collection #thursday #newthisweek #woman #clothing now available at zara.com ref: 1480/101,,769,0.188804321,70600,0.199491382,0.193079145,1,footwear shoe sandal product product design outdoor shoe furniture product brand font
713,"dear soho, we are preparing our flagship for you. come join us on march 3 at 503 broadway for our grand opening. see you there starting at 12 noon#dearsoho",,"1,114",0.27350847,94300,0.266459452,0.270688863,1,car motor vehicle white vehicle road street black and white infrastructure lane mode of transport
714,#collection #wednesday #newthisweek #woman now available at zara.com #tunic ref: 4043/055 #culottes ref: 4885/071,,486,0.119322367,65600,0.185363097,0.145738659,1,clothing yellow fashion model waist fashion shoe pattern design trunk abdomen
715,#collection #tuesday #newthisweek #woman #bomber now available at zara.com ref: 4043/083,,287,0.070464031,77700,0.219553546,0.130099837,1,photograph black and white model beauty fashion model photo shoot photography monochrome photography shoulder long hair
716,#collection #monday #newthisweek #collection #trench now available at zara.com ref: 1255/014,,777,0.190768475,90300,0.255156824,0.216523815,1,clothing coat outerwear fashion model trench coat overcoat neck pattern day dress
717,#collection #weekend #newthisweek #woman #parka now available at zara.com ref: 2761/043,,184,0.045175546,56400,0.159367053,0.090852149,0,coat overcoat fashion fashion model formal wear trench coat fashion design woolen jacket neck
718,#collection #thursday #newthisweek #woman #blazer now available at zara.com ref: 2731/050,,219,0.053768721,66400,0.187623622,0.107310682,0,fashion model shoulder outerwear neck sleeve coat model
719,#collection #wednesday #newthisweek #woman #bag now available at zara.com ref: 4094/104,,"1,239",0.30419838,118100,0.333710088,0.316003063,1,handbag bag brown leather fashion accessory shoulder bag caramel color product product tote bag
720,#collection #tuesday #newthisweek #collection now available at zara.com #tclothing ref: 5584/073 #clothing ref: 5584/072,,293,0.071937147,62400,0.176320995,0.113690686,0,clothing fashion model day dress dress shoulder neck waist supermodel pattern one piece garment
721,#monday #newthisweek #woman now available at zara.com #clothing ref: 0518/043,,300,0.073655782,73300,0.207120656,0.127041731,0,coat clothing trench coat overcoat fashion model beige
722,new campaign | kidsseason season 2016 #collection,,186,0.045666585,59500,0.168126589,0.094650587,0,orange smile design toddler child fun
723,new campaign | kidsseason season 2016 #collection,,150,0.036827891,62700,0.177168692,0.092964211,0,clothing outerwear electric blue fashion stole
724,new campaign | kidsseason season 2016 by matteo montanari @matteomontanariphotography #collection,,743,0.18242082,87900,0.248375247,0.208802591,1,clothing outerwear jacket shoulder sleeve school uniform uniform sweater product top
726,new campaign |collectionseason season 2016 thank you @peyton.knight @ruthnotmay @lucan_gillespie #collection,,116,0.028480236,63100,0.178298955,0.088407723,0,people shoulder product joint girl fashion child material fun family
727,"new campaign |collectionseason season 2016 by paul wetherell. thank you ruth bell, lucan gillespie, peyton knight, karly loyce and greta varlese.#paulwetherell @ruthnotmay @lucan_gillespie @peyton.knight @karlyloyce @greta_varlese#collection",,134,0.032899583,66800,0.188753885,0.095241304,0,fashion model shoulder fashion accessory fashion joint sleeve product shoe girl neck
729,new campaign | woman ss16 thank you @vanessa_moody @frederikkesofie @lineisymontero #collection,,345,0.084704149,94600,0.267307149,0.157745349,1,sky fun girl performance art performance computer wallpaper performing arts stock photography evening
730,new campaign | woman ss16 thank you @lineisymontero #collection,,282,0.069236435,62900,0.177733823,0.11263539,0,album cover cool sky fun happiness leisure computer wallpaper
731,#collection #weekend #newthisweek #woman now available at zara.com #clothing ref: 4437/048,,162,0.039774122,69600,0.196665725,0.102530763,0,clothing fashion model shoulder standing neck formal wear waist shoe joint trousers
732,#collection #thursday #newthisweek #woman now available at zara.com #clothing ref: 7522/042,,445,0.109256077,92000,0.259960441,0.169537822,1,clothing coat overcoat fashion model woolen formal wear trench coat button neck
733,#collection #wednesday #newthisweek #woman now available at zara.com #clothing ref: 2596/101,,"1,370",0.336361404,86300,0.243854196,0.299358521,1,footwear shoe boot product design ankle outdoor shoe product brand
734,#collection #tuesday #newthisweek #collection now available at zara.com #clothing ref: 1938/050,,268,0.065799165,67900,0.191862108,0.116224342,0,clothing fashion model shoulder fashion outerwear blouse long hair top stylist pattern
735,#collection #monday #newthisweek #woman now available at zara.com #clothing ref: 2903/042,,350,0.085931746,68000,0.192144674,0.128416917,0,clothing fashion model outerwear jeans sleeve pattern costume pattern neck trousers
736,#collection #weekend #newthisweek #woman #clothing now available at zara.com ref: 6771/002,,205,0.050331451,71000,0.200621645,0.110447528,0,clothing stole poncho outerwear woolen sleeve shawl neck
737,"new campaign coming soon. womanseason season 2016 by mario sorrenti. thank you vanessa moody, frederikke sofie, lineisy montero and julia bergshoef@mario_sorrenti @vanessa_moody @frederikkesofie @lineisymontero @juliabergshoeff#collection #comingsoon",,640,0.157132335,95800,0.270697937,0.202558576,1,nature sky vacation leisure summer water fun tourism friendship happiness
738,#collection #thursday #newthisweek #collection #clothing now available at zara.com ref: 2177/507,,214,0.052541124,65300,0.1845154,0.105330835,0,tartan plaid fashion model pattern design fashion sleeve coat stylist pattern
739,#collection #wednesday #woman #blouse now available at zara.com ref: 2296/641,,212,0.052050086,61400,0.173495338,0.100628187,0,girl long hair hair coloring brown hair
740,#collection #tuesday #newthisweek #woman #bags now available at zara.com ref: 4222/104,,645,0.158359931,86200,0.24357163,0.192444611,1,bag handbag shoulder joint clothes hanger product neck beige brand pattern
741,#collection #monday #newthisweek #woman #ss16 now available at zara.com #clothing ref: 2221/778 #clothing ref: 2129/778,,318,0.078075129,77000,0.217575586,0.133875312,1,clothing fashion model shoulder dress waist joint trunk abdomen cocktail dress photo shoot
742,#collection #weekend #woman #now available at zara.com #clothing ref: 2262/607 #clothing ref: 2310/607,,273,0.067026762,71600,0.202317039,0.121142872,0,hair human hair color fashion model outerwear long hair hair coloring brown hair model girl neck
743,#collection #thursday #collection #clothing #bomber now available at zara.com ref: 5070/008,,"2,713",0.666093788,106000,0.299519638,0.519464128,1,jacket outerwear sleeve hood military uniform coat
744,#collection #wednesday #collection #bag now available at zara.com ref: 4584/104,,"1,371",0.336606924,108600,0.306866346,0.324710693,1,bag product product handbag product design leather brand baggage shoulder bag luggage & bags
745,#collection #tuesday #woman now available at zara.com #waistclothing ref: 2225/669 #clothing ref: 3666/052 #clothing ref: 1478/029,,301,0.073901301,60400,0.170669681,0.112608653,0,clothing coat formal wear outerwear fashion model blazer suit shoe
746,#collection #monday #collection #clothing now available at zara.com ref: 2098/432,,"1,824",0.447827154,93800,0.265046623,0.374714942,1,clothing blue shoulder sleeve blouse joint electric blue collar neck top
747,#collection #weekend #woman #clothing now available at zara.com ref: 2969/240,,214,0.052541124,66200,0.187058491,0.106348071,0,clothing fashion model coat waist overcoat bag jeans abdomen neck sleeve
748,#collection #thursday #woman #outerwear now available at zara.com ref: 7522/047,,383,0.094033882,70800,0.200056513,0.136442934,1,coat clothing overcoat trench coat fashion model woolen neck beige sleeve
749,#collection #wednesday #collection #sweatclothing now available at zara.com ref: 1165/073,,432,0.106064326,88300,0.24950551,0.1634408,1,clothing shoulder sleeve woolen poncho sweater outerwear neck pattern plaid
750,#collection #tuesday #woman #clothing now available at zara.com ref: 6318/021,,165,0.04051068,70100,0.198078553,0.103537829,0,shoulder pocket coat collar sleeve
751,#collection #monday #woman #clothing now available at zara.com ref: 3198/043,,249,0.061134299,63500,0.179429217,0.108452266,0,clothing dress day dress fashion model formal wear neck sleeve pattern
752,#collection #weekend #woman #clothing #ss16 now available at zara.com ref: 2151/124,,209,0.051313528,65100,0.183950268,0.104368224,0,clothing sleeve fashion model blouse shirt neck collar button pattern pattern
753,#collection #thursday #collection #clothing now available at zara.com ref: 7901/100,,404,0.099189786,74800,0.211359141,0.144057528,1,shoulder dress neck fashion model satin sleeve leather coat overcoat
754,#collection #wednesday #woman #ss16 now available at zara.com #clothing ref: 8073/026 #clothing ref: 2037/110,,525,0.128897618,77600,0.219270981,0.165046963,1,clothing fashion model coat shoulder fashion waist sleeve formal wear overcoat neck
755,#collection #tuesday #woman #clothing now available at zara.com ref: 1152/101,,819,0.201080285,80500,0.227465386,0.211634325,1,footwear shoe high heeled footwear product design outdoor shoe product boot
756,#collection #monday #collection #clothing now available at zara.com ref: 1255/001,,200,0.049103855,70600,0.199491382,0.109258865,0,coat overcoat formal wear woolen gentleman sleeve neck
757,#collection #weekend #woman #hat ref: 3306/203,,367,0.090105573,103600,0.292738062,0.171158569,1,human hair color long hair headgear hair coloring wig brown hair black hair bangs hat layered hair
758,#collection #thursday #woman #clothing now available at zara.com ref: 6873/117,,273,0.067026762,81100,0.22916078,0.131880369,1,clothing woolen outerwear cardigan neck coat sweater fashion model beige
759,#collection #wednesday #woman #clothing now available at zara.com ref: 4688/042,,236,0.057942548,69800,0.197230856,0.113657872,0,clothing shoulder fashion model sleeve neck woolen joint blouse
760,#collection #tuesday #collection #clothing #ss16 now available at zara.com ref: 5070/251,,477,0.117112693,71000,0.200621645,0.150516274,1,fur clothing hood fur overcoat coat jacket
761,#collection #monday #woman #bags now available at zara.com ref: 4278/104,,756,0.185612571,104000,0.293868324,0.228914872,1,bag handbag black product fashion accessory shoulder bag leather product brand product design
762,#collection #weekend #woman #clothing now available at zara.com ref: 2398/302,,498,0.122268598,101700,0.287369313,0.188308884,1,neck fashion model woolen sleeve poncho
763,#collection #thursday #woman #clothing now available at zara.com ref: 6873/115,,356,0.087404861,76500,0.216162758,0.13890802,1,fashion model coat fashion outerwear
764,#collection #wednesday #woman now available at zara.com #clothing ref: 0787/050 #hat ref: 3306/203,,424,0.104100172,98000,0.276914383,0.173225856,1,sleeve shoulder neck t shirt
765,#collection #tuesday #woman #clothing now available at zara.com ref: 7921/368,,234,0.05745151,80900,0.228595648,0.125909165,0,coat clothing outerwear overcoat fashion model tartan pattern plaid
766,#collection #monday #woman #clothing now available at zara.com ref: 1105/101,,657,0.161306163,73000,0.206272958,0.179292881,1,footwear boot product design shoe outdoor shoe ankle product human leg
767,#collection #weekend #collection now available at zara.com #clothing ref: 3427/207 #clothing ref: 6594/202,,267,0.065553646,65800,0.185928228,0.113703479,0,clothing jeans denim pocket fashion model electric blue trousers waist
768,#collection #thursday #collection #clothing now available at zara.com ref: 2057/567,,358,0.0878959,76600,0.216445324,0.139315669,1,clothing stole blouse shoulder sleeve fashion model neck shawl pattern woolen
769,#collection #wednesday #woman #accessories #scarf now available at zara.com ref: 4219/213,,390,0.095752517,93500,0.264198926,0.16313108,1,outerwear neck scarf wool beige woolen stole poncho
770,#collection #tuesday #collection #clothing now available at zara.com ref: 1255/256,,722,0.177264915,87100,0.246114722,0.204804838,1,overcoat fur clothing coat fur collar fashion model woolen hood
771,#collection #monday #woman #clothing now available at zara.com ref: 1200/101,,719,0.176528357,60800,0.171799943,0.174636992,1,footwear shoe high heeled footwear boot product design font
772,#collection #weekend #woman #clothing ref: 6771/144 #clothing ref: 6771/137,,487,0.119567886,80700,0.228030517,0.162952938,1,neck sleeve shoulder woolen sweater long sleeved t shirt
773,#collection #thursday #woman #clothing now available at zara.com ref: 6895/041,,763,0.187331205,78600,0.222096637,0.201237378,1,clothing shoulder sleeve neck blouse t shirt pattern long sleeved t shirt pattern
774,#collection #wednesday #collection #clothing now available at zara.com ref: 1255/001,,391,0.095998036,74300,0.209946313,0.141577347,1,coat woolen outerwear overcoat neck jacket
775,#collection #tuesday #woman now available at zara.com #outerwear ref: 4373/002 #clothing ref: 7816/715,,446,0.109501596,66400,0.187623622,0.140750407,1,fashion model fashion joint abdomen costume shoe fashion design pattern
776,#collection #monday #woman now available at zara.com #clothing ref: 5646/110 #clothing ref: 1628/220,,308,0.075619936,80500,0.227465386,0.136358116,1,plaid tartan sleeve pattern outerwear design woolen neck pocket pattern
777,#collection #weekend #woman #clothing now available at zara.com ref: 6873/137,,457,0.112202308,95100,0.268719977,0.174809376,1,clothing outerwear cardigan fashion model woolen sleeve neck
778,#collection #thursday #collection #clothing now available at zara.com ref: 7521/254,,382,0.093788362,71700,0.202599604,0.137312859,1,clothing fashion model shoulder sleeve outerwear neck blouse
779,#collection #wednesday #woman now available at zara.com #clothing ref: 2044/722,,264,0.064817088,52900,0.149477253,0.098681154,0,fur clothing fur coat fashion model textile overcoat neck
780,#collection #tuesday #collection #clothing now available at zara.com ref: 7224/001,,"1,471",0.361158851,77700,0.219553546,0.304516729,1,footwear high heeled footwear sandal shoe beige product design basic pump outdoor shoe font
781,#collection #monday #woman #clothing now available at zara.com ref: 4566/100,,260,0.063835011,78400,0.221531506,0.126913609,0,clothing woolen sweater neck outerwear sleeve poncho wool fur
782,#collection #weekend #woman now available at zara.com #clothing ref: 2025/163,,455,0.111711269,69700,0.19694829,0.145806078,1,coat overcoat woolen neck collar
783,#collection #thursday #collection #sweatclothing now available at zara.com ref: 5369/270,,528,0.129634176,86900,0.24554959,0.176000342,1,tartan plaid pattern sleeve shoulder neck design fashion model woolen
784,#collection #wednesday #woman now available at zara.com #clothing ref: 6254/119,,347,0.085195188,72000,0.203447301,0.132496033,1,clothing coat formal wear outerwear fashion model overcoat sleeve neck
785,it's cold outside | theclothing edit #editorials thank you @rutgerschoone,,262,0.06432605,53400,0.150890082,0.098951663,0,suit formal wear coat overcoat blazer outerwear gentleman tuxedo jacket
786,#collection #tuesday #collection #waistclothing now available at zara.com ref: 3811/203,,455,0.111711269,67300,0.190166714,0.143093447,1,fur clothing coat fur woolen overcoat beige animal product
787,it's cold outside | theclothing edit #editorials thank you @sophiaahrens,,178,0.043702431,65100,0.183950268,0.099801566,0,beauty eyebrow fashion model chin neck supermodel shoulder cheek model forehead
788,#collection #monday #woman now available at zara.com #clothing ref: 6771/139 #clothing ref: 6771/137,,153,0.037564449,58200,0.164453235,0.088319963,0,clothing day dress dress fashion model sleeve outerwear neck
789,kids | it'sseason! #collection #editorials now online and in-stores,,222,0.054505279,69400,0.196100593,0.111143405,0,nose forehead girl human behavior friendship ear product hair coloring mother smile
790,kids | it'sseason! #collection #editorials now online and in-stores,,262,0.06432605,80500,0.227465386,0.129581784,0,fur clothing fur textile fashion model neck animal product
791,#collection #weekend #woman #clothing now available at zara.com ref: 8317/431,,317,0.07782961,77700,0.219553546,0.134519184,1,clothing fashion model sleeve day dress dress neck outerwear coat pattern overcoat
792,new | key pieces. hand me the right one. now online and in-stores #zarakeypieces #editorials,,391,0.095998036,76000,0.214749929,0.143498793,1,bag handbag product electric blue fashion accessory product product design
793,#collection #thursday #woman now available at zara.com #clothing ref: 3057/266 #clothing ref: 8102/652 #clothing ref: 7823/651,,165,0.04051068,55300,0.15625883,0.08680994,0,clothing fashion model outerwear coat costume neck overcoat cape sleeve
794,new | key pieces. hand me the right one. now online and in-stores #zarakeypieces #editorials,,282,0.069236435,82800,0.233964397,0.13512762,1,fashion model handbag fashion shoe bag supermodel fashion design stylist
795,#collection #wednesday #woman #clothing now available at zara.com ref: 7522/257,,517,0.126933464,72900,0.205990393,0.158556236,1,coat formal wear shoulder outerwear neck overcoat
796,#collection #tuesday #collection now available at zara.com #clothing ref: 1255/215 #tclothing 5039/321 #clothing ref: 7223/201,,269,0.066044685,71600,0.202317039,0.120553626,0,coat overcoat woolen formal wear fashion model trench coat
797,#collection #monday #woman #clothing now available at zara.com ref: 8238/412,,326,0.080039283,71200,0.201186776,0.12849828,0,clothing day dress dress sleeve fashion model neck pattern pattern collar waist
798,#collection #weekend #collection #clothing now available at zara.com ref: 0881/238,,255,0.062607415,67500,0.190731845,0.113857187,0,clothing fashion model day dress fashion dress outerwear neck sleeve pattern pattern
799,kids | ready to party. now in-stores and zara.com #collection,,295,0.072428186,63200,0.17858152,0.114889519,0,necktie chin fashion accessory neck dress shirt white collar worker formal wear professional collar sleeve
800,#collection #thursday #collection now available at zara.com #clothing ref: 1255/204 #clothing ref: 2655/102 #clothing ref: 6594/202 #hat ref: 1323/203,,333,0.081757918,67700,0.191296977,0.125573541,0,coat overcoat woolen fur
